Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
New Zealand,NZL,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, IFAD (current US$)",DT.NFL.IFAD.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNEP (current US$)",DT.NFL.UNEP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net official flows from UN agencies, WHO (current US$)",DT.NFL.WHOL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-7511674119,-9452198266,-10121966760,-5725071243,-6790032847,-7948121854,-7307294811,-7381587899,-8197669947,-6335471095,-5536264004,-7650682087,-7742611041,-5867722558,-3890414649
New Zealand,NZL,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,-13499684000,-15249735000,-15175299000,-8602781000,-10764499000,-10121397000,-9407408000,-9383467000,-9936308000,-8470749000,-8600730000,-10577161000,-10420808000,-7503780000,..
New Zealand,NZL,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-11549659000,-13314988000,-13743514000,-7964200000,-10107859000,-9656369000,-9052313000,-9175204000,-9774241000,-8470749000,-8737998000,-10916425000,-10961228000,-8075983000,..
New Zealand,NZL,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-7489565528,-9785395752,-9660163070,-4974826660,-7283191113,-7628604360,-7334062120,-7524310318,-8108487404,-5907180390,-6082732984,-7756402134,-7584269018,-5320585028,..
New Zealand,NZL,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,389465827.4,389172781.2,661815059.1,273457443.1,37793246.01,-180938283.2,-366412532.9,-361867281.5,-303667787.3,-133698103.5,-168127755.8,-281672838.8,-199443075.1,-383022765.5,-565754558.4
New Zealand,NZL,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,-11213412318,-12355616962,-12328581183,-7081108404,-8730747870,-8031281087,-8085602858,1.224129977,..,..,..,..,..,..,..
New Zealand,NZL,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,597486000,691021000,759877000,619919000,-175824000,-342980000,-408734000,-436599000,-337573000,-265881000,-192703000,-365850000,-259365000,-606554000,..
New Zealand,NZL,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,387449581.7,507842287.1,534109088.4,387231557.2,-126689518.9,-270956787.5,-331150784,-358041778.7,-280042861.5,-185415366.4,-134145246.3,-259945881.6,-179459266.2,-399607345.8,..
New Zealand,NZL,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-2512415769,-2248351671,-2141732346,956282421.4,2002590545,2213800254,54284746.77,1053859136,974646402.5,-1327727509,-1881416818,-1502665607,-3523058535,-2414902813,2003931296
New Zealand,NZL,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-757517796.2,-260339711.1,-803586697.8,2442286807,3322195064,3303885888,786409618.3,1907413776,2279985712,1700605632,1378623891,1816898604,-678174333,-591319258.3,2569309689
New Zealand,NZL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,24.39187498,25.03829541,18.83793961,16.87989547,15.62349751,14.52809694,15.07499345,15.53851443,16.53156849,17.41803006,18.99977447,18.59981605,17.83820451,..,..
New Zealand,NZL,New businesses registered (number),IC.BUS.NREG,67842,70351,53401,48316,45168,42172,43860,45419,48904,52337,58130,57917,56380,..,..
New Zealand,NZL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,23.83916907,24.31750956,25.58295905,7.691785932,7.820365745,10.35377176,13.01575758,..,..,..,..,..,..,..,..
New Zealand,NZL,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,15180,15080,14580,14390,14280,14450,14670,14640,14770,15060,14970,15010,15040,..,..
New Zealand,NZL,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.173913043,2.122015915,2.126200274,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,330,320,310,290,280,280,280,270,260,260,250,250,250,..,..
New Zealand,NZL,Number of deaths ages 10-14 years,SH.DTH.1014,52,50,48,45,43,42,40,39,38,37,36,36,35,35,..
New Zealand,NZL,Number of deaths ages 15-19 years,SH.DTH.1519,197,196,193,189,182,175,167,158,149,139,130,122,115,110,..
New Zealand,NZL,Number of deaths ages 20-24 years,SH.DTH.2024,203,203,203,203,203,199,195,191,187,182,175,169,163,157,..
New Zealand,NZL,Number of deaths ages 5-9 years,SH.DTH.0509,37,36,34,33,32,31,30,30,29,29,28,27,26,25,..
New Zealand,NZL,Number of infant deaths,SH.DTH.IMRT,327,328,328,326,321,315,306,296,286,274,263,253,244,235,..
New Zealand,NZL,Number of maternal deaths,SH.MMR.DTHS,7,7,7,7,7,6,6,5,6,6,6,5,..,..,..
New Zealand,NZL,Number of neonatal deaths,SH.DTH.NMRT,183,181,186,196,205,209,208,204,197,189,180,171,163,157,..
New Zealand,NZL,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..,5308,..,..,..,..
New Zealand,NZL,Number of under-five deaths,SH.DTH.MORT,392,394,394,392,387,380,370,358,346,332,318,305,294,283,..
New Zealand,NZL,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,9.3877,9.773,10.2845,10.2551,10.576,10.6167,10.4545,12.2541,11.8172,11.9905,12.128,12.3207,12.4482,..,..
New Zealand,NZL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.542055757,1.360675229,1.42272681,1.600877295,1.387833828,1.265810697,1.234283655,1.219407974,1.205433333,1.433975,1.436525,1.407408333,1.445258333,1.517875,1.542058333
New Zealand,NZL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.258401095,0.529593193,1.103049149,0.586990076,0.671599372,0.777849676,0.636441229,0.465569853,0.433610582,0.201054015,0.13210155,0.162747731,0.187201874,0.17015329,..
New Zealand,NZL,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.389908793,5.25124007,4.451230442,3.327615454,4.167243395,3.966964354,3.559470891,3.268362467,3.042464309,3.135078778,3.144881895,3.028774431,3.01806423,2.685232365,2.420774936
New Zealand,NZL,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.792703205,2.711973842,3.508703186,1.889299851,2.678778281,2.58656218,2.273211651,2.031742947,1.875367998,1.980780758,1.77022535,1.779379083,1.983672744,1.830930904,1.782604957
New Zealand,NZL,Other expense (% of expense),GC.XPN.OTHR.ZS,6.209247184,6.706816315,7.754394258,13.26712073,13.35510426,25.16641117,13.63111175,13.18532138,13.36311438,12.90368038,12.8380448,13.04716041,12.95075305,12.33612061,..
New Zealand,NZL,Other expense (current LCU),GC.XPN.OTHR.CN,3352000000,3920000000,4793456354,8799650000,9296440000,21490960000,10385420000,10157460000,10493880000,10393170000,10704770000,11349520000,11778210000,11990840000,..
New Zealand,NZL,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-75.23845907,-73.38767154,-70.98127874,-74.57346907,-68.54921546,-68.54921546,-68.54921546,..,..,..,..,..,..,..,..
New Zealand,NZL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1321.159668,-1302.670654,-1190.225342,-1258.720703,-1316.781494,-1253.762207,0.263183594,5.766601563,-88.08349609,497.3017578,-646.2021484,..,..,..,..
New Zealand,NZL,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,54.3310374,54.61288071,51.1351043,56.76122924,48.97205476,46.77880433,45.63555913,43.8058532,44.70284238,41.47139579,41.46699266,41.46699266,41.46699266,..,..
New Zealand,NZL,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,0.00470448,0.003036791,0.545295914,0.002152269,0.00245284,0.002365059,0.000207542,5.27E-05,0.00036471,0.000262401,5.67E-05,0.001002074,0.00303971,0.004357233,..
New Zealand,NZL,Other taxes (current LCU),GC.TAX.OTHR.CN,3000000,2000000,375000000,1490000,1620000,1710000,150000,40000,290000,220000,50000,940000,2990000,4630000,..
New Zealand,NZL,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,1.1,1.1,1.3,1.4,1.5,1.7,1.7,1.4,1.4,1.6,1.8,1.8,1.8,1.9,..
New Zealand,NZL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,13.83843422,11.45369911,13.23509979,12.35631561,11.95811081,12.09877777,12.26525021,12.37116337,12.85042477,13.36466026,13.5755825,13.57707405,12.91324902,..,..
New Zealand,NZL,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,318.5458374,309.1826172,375.768158,333.741272,384.5995789,438.6741028,466.8119812,489.2383728,532.4943848,478.7585754,508.6060791,534.9897461,521.3676148,..,..
New Zealand,NZL,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,331.5168762,279.465332,358.6316834,363.3031616,356.7585144,373.6946716,385.2434082,412.5794067,445.5285034,465.2949829,507.1469727,518.0546265,519.6790161,..,..
New Zealand,NZL,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..,..,..,..,..,..,..,0.2556,0.20738,0.2802,0.35882,0.38595,..,..,..
New Zealand,NZL,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..,..,..,..,..,..,..,0.226,0.17507,0.25117,0.34273,0.34161,..,..,..
New Zealand,NZL,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..,..,..,..,..,..,..,0.28387,0.23803,0.3077,0.37407,0.42787,..,..,..
New Zealand,NZL,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,53.95999908,53.70999908,54.29000092,53.13999939,54.24000168,55.59000015,53.88999939,53.15999985,53.81000137,54.47999954,54.41999817,53.47999954,51.43000031,..
New Zealand,NZL,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,26.28000069,27.07999992,28.48999977,26.95000076,27.65999985,28.11000061,27.19000053,27.22999954,28.03000069,29.21999931,29.64999962,29.56999969,27.81999969,..
New Zealand,NZL,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,39.13999939,39.56000137,40.63999939,39.25999832,40.18999863,41.13000107,39.83000183,39.5,40.20999908,41.18000031,41.34999847,40.95999908,39.09999847,..
New Zealand,NZL,"Patent applications, nonresidents",IP.PAT.NRES,5212,5952,4468,4803,5051,4708,5674,5167,6092,5317,5311,5146,5221,5690,..
New Zealand,NZL,"Patent applications, residents",IP.PAT.RESD,2153,1892,1256,1555,1585,1501,1425,1614,1636,1184,1075,1014,1017,324,..
New Zealand,NZL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100.0000015,100,100.0000014,100,100,100.0000028,100.0000014,99.99999865,100.0000027,99.99999735,100.0000013,99.9999974,99.99999614,99.99999745,100.0000013
New Zealand,NZL,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100.0000015,100,100.0000014,100,100,100.0000028,100.0000014,99.99999865,100.0000027,99.99999735,100.0000013,99.9999974,99.99999614,99.99999745,100.0000013
New Zealand,NZL,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,83.58846276,84.91648352,86.24450672,87.57252747,88.90054945,90.22857392,91.55659466,92.88461413,94.21263988,95.54065681,96.86868259,98.19670075,99.52472143,99.99999745,100.0000013
New Zealand,NZL,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,77.71095374,78.27135782,78.83349224,79.39735158,79.96293988,80.53025844,81.09930065,81.14355385,81.18582771,81.22610678,81.264409,81.30071781,81.33504336,81.37003053,82.19090813
New Zealand,NZL,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.239261707,0.262048536,0.262048536,0.269644146,0.269644146,0.269644146,0.271163268,0.269644146,0.254452926,0.254452926,0.254452926,0.254452926,0.254452926,..,..
New Zealand,NZL,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,552021852.4,622559549.8,624258402.7,524453998.2,533917798.4,636205262.8,668885081.5,716983278.7,777100681.6,728535221.1,790898226.1,853492695.9,885936007.9,912092692.5,923057731.3
New Zealand,NZL,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.300060879,0.279652917,0.316501682,0.27274581,0.252872757,0.27055243,0.262068735,0.240556989,0.265807115,0.298620074,0.279487024,0.260928816,0.245190374,0.233456247,0.18910893
New Zealand,NZL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,334684335.5,383652892.2,421363024.5,331041414.5,370502945.3,455316355.6,461782564.2,459239108.4,535105600.1,531736255.3,528072446.6,539993753.1,520357053.4,497007451.3,398804854
New Zealand,NZL,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,334684335.5,383652892.2,421363024.5,331041414.5,370502945.3,455316355.6,461782564.2,459239108.4,535105600.1,531736255.3,528072446.6,539993753.1,520357053.4,497007451.3,396749120.8
New Zealand,NZL,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,..,..,166.4,..,185,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.8402,2.91,2.9793,3.0477,3.0658,3.1731,3.1957,3.2303,3.2374,3.2961,3.3833,3.4728,3.5898,..,..
New Zealand,NZL,"Plant species (higher), threatened",EN.HPT.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,21,..,..
New Zealand,NZL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,7.152865691,7.420696435,6.83583564,6.781885551,6.357903512,6.33043381,5.987363154,5.956001129,..,..,..
New Zealand,NZL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,9.81955069,9.776035735,4.472606438,0.352390197,0.350996258,0.349574374,0,0,..,..,..
New Zealand,NZL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,0,0,0,0,0,0,0,0,..,..,..
New Zealand,NZL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,..,..,..,..,0,0,0,0,0,0,0,0,..,..,..
New Zealand,NZL,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,0,0,0,0,0,0,0,0,..,..,..
New Zealand,NZL,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.619991503,6.685489372,6.762413623,6.816474399,6.829034072,6.898821846,6.839262739,6.696209386,6.535761368,6.405959159,6.247020478,6.1427177,6.08185951,6.034253053,5.977153996
New Zealand,NZL,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,7.22140825,7.301733868,7.393081966,7.457077196,7.473052709,7.557150623,7.485356361,7.316072767,7.13033418,6.98227074,6.776338533,6.661323294,6.6123202,6.579257405,6.526639729
New Zealand,NZL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.31356596,21.09809343,20.89566647,20.69753063,20.49748951,20.49782763,20.40473926,20.2565002,20.10378921,19.97084428,19.80986271,19.71616964,19.65343146,19.56660408,19.43068699
New Zealand,NZL,"Population ages 0-14, female",SP.POP.0014.FE.IN,434832,434488,433954,434056,434538,437497,437745,437854,441757,447748,454616,462061,468776,474076,480689
New Zealand,NZL,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,20.37405083,20.177597,19.99336649,19.81030349,19.62291906,19.61470472,19.52536887,19.38602738,19.24030538,19.11035545,18.97300495,18.88394402,18.81610018,18.72576997,18.59294392
New Zealand,NZL,"Population ages 0-14, male",SP.POP.0014.MA.IN,457046,456640,456151,456470,457242,461130,461721,461971,466239,472788,479243,487002,494363,500206,507224
New Zealand,NZL,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,22.29104552,22.05479096,21.83263412,21.61787911,21.40390155,21.41257176,21.31504476,21.15742294,20.99698565,20.860385,20.67501929,20.57677285,20.51942917,20.43636296,20.29729601
New Zealand,NZL,"Population ages 0-14, total",SP.POP.0014.TO,891887,891141,890114,890532,891784,898625,899461,899814,907988,920536,933857,949058,963136,974280,987914
New Zealand,NZL,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,6.618164717,6.499718262,6.406378808,6.338871977,6.292190297,6.29582215,6.337640828,6.41141711,6.487525695,6.52286058,6.540866269,6.512655582,6.437932702,6.336115794,6.238728911
New Zealand,NZL,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,7.226040171,7.082602816,6.97336384,6.898001429,6.849078859,6.851486699,6.903345153,7.000547037,7.106776886,7.167774149,7.192485779,7.153646052,7.051889311,6.916707568,6.794891322
New Zealand,NZL,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,7.135894612,6.992389362,6.824574063,6.654957118,6.501694693,6.420060727,6.348465301,6.27840088,6.217018321,6.181535715,6.185118203,6.228570735,6.29630797,6.355401127,6.377061014
New Zealand,NZL,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,7.843597101,7.670454272,7.466188314,7.262800488,7.081769981,7.003934432,6.926343248,6.840803132,6.759874581,6.710340107,6.706194981,6.761803505,6.855219658,6.940397982,6.975764958
New Zealand,NZL,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.146761647,7.156335031,7.146386231,7.104035116,7.025545599,6.94263674,6.849075168,6.751618306,6.657771779,6.568350667,6.444930411,6.315051351,6.195864309,6.109708458,6.066996456
New Zealand,NZL,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.72916428,7.793296816,7.815373588,7.777242572,7.68370039,7.625703729,7.558039451,7.471989663,7.372408753,7.266189238,7.075332516,6.879801791,6.704093654,6.578661955,6.517653005
New Zealand,NZL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.4659924,66.52153083,66.54674737,66.52581097,66.44976662,66.21324297,66.00244782,65.80210534,65.59680983,65.38199323,65.19028216,64.95437932,64.69414402,64.43943975,64.20100397
New Zealand,NZL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1417140,1431325,1443551,1456974,1470960,1477140,1480518,1487323,1507480,1533452,1563230,1590400,1612775,1632178,1660051
New Zealand,NZL,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.40011204,66.47065474,66.50809256,66.49629228,66.4257516,66.2260119,66.03773253,65.85130387,65.65689019,65.44936276,65.24001488,64.99798547,64.73481961,64.47029072,64.21044261
New Zealand,NZL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1364192,1378406,1391209,1405369,1420071,1425648,1428934,1435665,1455200,1480264,1509901,1536244,1557625,1576451,1604124
New Zealand,NZL,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,66.53437251,66.57415323,66.58701538,66.55659853,66.47472251,66.20000184,65.96586992,65.75087064,65.53465483,65.31231696,65.13869829,64.90930828,64.65203924,64.40738665,64.19136574
New Zealand,NZL,"Population ages 15-64, total",SP.POP.1564.TO,2781336,2809736,2834758,2862340,2891030,2902789,2909454,2922995,2962680,3013718,3073135,3126644,3170401,3208633,3264172
New Zealand,NZL,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,6.829978214,6.854902986,6.875082288,6.903864514,6.936483752,6.948374935,6.963568169,6.977867771,6.978711272,6.957041499,6.908268514,6.821216076,6.70525716,6.576832929,6.448429286
New Zealand,NZL,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,7.21112051,7.264577492,7.337132258,7.438790111,7.547525053,7.544066563,7.571064115,7.633354419,7.708489844,7.764787495,7.714655856,7.587791503,7.407232692,7.209286302,7.018799973
New Zealand,NZL,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,6.225733607,6.297265286,6.39064373,6.461236307,6.501290071,6.553507104,6.609176689,6.655512339,6.690330858,6.720083767,6.780790365,6.837365818,6.879063676,6.891771866,6.866973618
New Zealand,NZL,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,6.200045344,6.309162251,6.43974469,6.551725113,6.64462944,6.70802274,6.774874603,6.838732044,6.901396471,6.97632088,7.145170527,7.307632084,7.442140912,7.520196397,7.525853707
